series,reporting_date,n_returned,n_retained,n_chargeoff,n_other,scheduled_returned,realized_returned,excess_fees_returned,cum_n_returned,cum_n_retained,cum_n_chargeoff,cum_n_other,cum_scheduled_returned,cum_realized_returned,cum_excess_fees_returned,initial_pool_balance
Ford Credit Auto Lease Trust 2017-A,2017-12-31,181.0,220.0,12.0,2.0,3288132.3,3328759.5,34315.969999999994,3463.0,1804.0,208.0,10.0,59872613.61,61415094.49,644980.11,1415189850.8000047
Ford Credit Auto Lease Trust 2017-A,2018-01-31,1331.0,254.0,85.0,3.0,24438176.259999998,24170430.3,252886.36,4794.0,2058.0,293.0,13.0,84310789.87,85585524.79,897866.47,1415189850.8000047
Ford Credit Auto Lease Trust 2017-A,2018-02-28,639.0,228.0,26.0,5.0,11487820.3,11463498.96,126984.48999999999,5433.0,2286.0,319.0,18.0,95798610.17,97049023.75,1024850.96,1415189850.8000047
Ford Credit Auto Lease Trust 2017-A,2018-03-31,875.0,255.0,35.0,3.0,16028256.08,16308211.87,135159.16,6308.0,2541.0,354.0,21.0,111826866.25,113357235.62,1160010.1199999999,1415189850.8000047
Ford Credit Auto Lease Trust 2017-A,2018-04-30,867.0,257.0,23.0,4.0,15766137.06,16278844.4,145616.45,7175.0,2798.0,377.0,25.0,127593003.31,129636080.02000001,1305626.57,1415189850.8000047
Ford Credit Auto Lease Trust 2017-A,2018-05-31,861.0,287.0,29.0,4.0,15323935.639999999,15728576.69,146270.36000000002,8036.0,3085.0,406.0,29.0,142916938.95,145364656.71,1451896.93,1415189850.8000047
Ford Credit Auto Lease Trust 2017-A,2018-06-30,932.0,260.0,23.0,9.0,16689816.6,17429105.34,158356.04,8968.0,3345.0,429.0,38.0,159606755.55,162793762.05,1610252.97,1415189850.8000047
Ford Credit Auto Lease Trust 2017-A,2018-07-31,1072.0,318.0,21.0,6.0,18817304.049999997,19985243.83,195931.0,10040.0,3663.0,450.0,44.0,178424059.6,182779005.88,1806183.97,1415189850.8000047
Ford Credit Auto Lease Trust 2017-A,2018-08-31,1245.0,350.0,27.0,7.0,21183170.0,22730809.25,184507.62,11285.0,4013.0,477.0,51.0,199607229.6,205509815.13,1990691.59,1415189850.8000047
Ford Credit Auto Lease Trust 2017-A,2018-09-30,1153.0,334.0,13.0,4.0,20137402.1,21197879.630000003,173031.80000000002,12438.0,4347.0,490.0,55.0,219744631.7,226707694.76,2163723.39,1415189850.8000047
Ford Credit Auto Lease Trust 2017-A,2018-10-31,1397.0,413.0,30.0,4.0,23788560.299999997,24405239.380000003,194886.71000000002,13835.0,4760.0,520.0,59.0,243533192.0,251112934.14000002,2358610.1,1415189850.8000047
Ford Credit Auto Lease Trust 2017-A,2018-11-30,1101.0,341.0,17.0,6.0,18568241.4,18925561.1,180923.82,14936.0,5101.0,537.0,65.0,262101433.39999998,270038495.24,2539533.92,1415189850.8000047
Ford Credit Auto Lease Trust 2017-A,2018-12-31,378.0,312.0,9.0,10.0,6892016.1,7122856.31,83019.98000000001,15314.0,5413.0,546.0,75.0,268993449.5,277161351.55,2622553.9,1415189850.8000047
Ford Credit Auto Lease Trust 2017-A,2019-01-31,3228.0,364.0,44.0,11.0,54955596.75,53865798.99,528305.6799999999,18542.0,5777.0,590.0,86.0,323949046.25,331027150.54,3150859.58,1415189850.8000047
Ford Credit Auto Lease Trust 2017-A,2019-02-28,1491.0,290.0,21.0,11.0,25110450.6,25045513.79,202372.45,20033.0,6067.0,611.0,97.0,349059496.85,356072664.33000004,3353232.03,1415189850.8000047
Ford Credit Auto Lease Trust 2017-A,2019-03-31,1812.0,288.0,14.0,7.0,31551815.86,32258490.86,299164.39,21845.0,6355.0,625.0,104.0,380611312.71,388331155.19,3652396.42,1415189850.8000047
Ford Credit Auto Lease Trust 2017-A,2019-04-30,1890.0,400.0,13.0,6.0,32978254.05,34302023.31,264150.67,23735.0,6755.0,638.0,110.0,413589566.76,422633178.5,3916547.09,1415189850.8000047
Ford Credit Auto Lease Trust 2017-A,2019-05-31,1941.0,371.0,13.0,15.0,33075581.3,34462035.09,276699.68,25676.0,7126.0,651.0,125.0,446665148.06,457095213.59000003,4193246.77,1415189850.8000047
Ford Credit Auto Lease Trust 2017-A,2019-06-30,1825.0,369.0,14.0,12.0,31613130.4,32966042.11,282330.22,27501.0,7495.0,665.0,137.0,478278278.46,490061255.70000005,4475576.99,1415189850.8000047
Ford Credit Auto Lease Trust 2017-A,2019-07-31,1865.0,374.0,9.0,10.0,33044524.099999998,32362542.56,297642.07,29366.0,7869.0,674.0,147.0,511322802.56,522423798.26,4773219.06,1415189850.8000047
Ford Credit Auto Lease Trust 2017-A,2019-08-31,1718.0,355.0,7.0,19.0,30351350.1,12705794.06,242198.44999999998,31084.0,8224.0,681.0,166.0,541674152.66,535129592.32,5015417.51,1415189850.8000047
Ford Credit Auto Lease Trust 2017-B,2017-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1560737874.9999995
Ford Credit Auto Lease Trust 2017-B,2017-10-31,69.0,118.0,4.0,0.0,1094943.05,1110516.58,14161.109999999999,69.0,118.0,4.0,0.0,1094943.05,1110516.58,14161.109999999999,1560737874.9999995
Ford Credit Auto Lease Trust 2017-B,2017-11-30,94.0,131.0,4.0,0.0,1486689.4,1493401.02,24620.16,163.0,249.0,8.0,0.0,2581632.45,2603917.6,38781.27,1560737874.9999995
Ford Credit Auto Lease Trust 2017-B,2017-12-31,59.0,122.0,8.0,4.0,1030140.2,1045368.0499999999,13628.1,222.0,371.0,16.0,4.0,3611772.65,3649285.65,52409.37,1560737874.9999995
Ford Credit Auto Lease Trust 2017-B,2018-01-31,482.0,175.0,52.0,0.0,8642966.260000002,8528119.72,139254.46000000002,704.0,546.0,68.0,4.0,12254738.910000002,12177405.370000001,191663.83000000002,1560737874.9999995
Ford Credit Auto Lease Trust 2017-B,2018-02-28,383.0,183.0,23.0,1.0,6978922.7,7086872.24,52185.95,1087.0,729.0,91.0,5.0,19233661.610000003,19264277.61,243849.78000000003,1560737874.9999995
Ford Credit Auto Lease Trust 2017-B,2018-03-31,719.0,267.0,32.0,1.0,13029924.0,13345943.120000001,98140.78,1806.0,996.0,123.0,6.0,32263585.610000003,32610220.730000004,341990.56,1560737874.9999995
Ford Credit Auto Lease Trust 2017-B,2018-04-30,691.0,249.0,26.0,1.0,12694728.25,13045287.07,133592.58,2497.0,1245.0,149.0,7.0,44958313.86,45655507.800000004,475583.14,1560737874.9999995
Ford Credit Auto Lease Trust 2017-B,2018-05-31,740.0,295.0,33.0,2.0,13461802.9,13849832.21,126800.75,3237.0,1540.0,182.0,9.0,58420116.760000005,59505340.010000005,602383.89,1560737874.9999995
Ford Credit Auto Lease Trust 2017-B,2018-06-30,739.0,285.0,27.0,5.0,13627744.0,14034959.2,184638.87,3976.0,1825.0,209.0,14.0,72047860.76,73540299.21000001,787022.76,1560737874.9999995
Ford Credit Auto Lease Trust 2017-B,2018-07-31,723.0,247.0,24.0,4.0,12751735.45,13533000.4,136902.07,4699.0,2072.0,233.0,18.0,84799596.21000001,87073299.61,923924.8300000001,1560737874.9999995
Ford Credit Auto Lease Trust 2017-B,2018-08-31,755.0,304.0,32.0,4.0,13107003.1,13968127.27,104845.45000000001,5454.0,2376.0,265.0,22.0,97906599.31,101041426.88,1028770.28,1560737874.9999995
Ford Credit Auto Lease Trust 2017-B,2018-09-30,795.0,321.0,27.0,2.0,13925333.5,14625168.600000001,104174.29000000001,6249.0,2697.0,292.0,24.0,111831932.81,115666595.48,1132944.57,1560737874.9999995
Ford Credit Auto Lease Trust 2017-B,2018-10-31,876.0,365.0,19.0,5.0,15827430.21,16288397.07,114805.34,7125.0,3062.0,311.0,29.0,127659363.02000001,131954992.55000001,1247749.9100000001,1560737874.9999995
Ford Credit Auto Lease Trust 2017-B,2018-11-30,679.0,308.0,20.0,8.0,11715498.7,11856624.61,127155.9,7804.0,3370.0,331.0,37.0,139374861.72,143811617.16,1374905.81,1560737874.9999995
Ford Credit Auto Lease Trust 2017-B,2018-12-31,233.0,255.0,11.0,10.0,4208311.15,4377705.859999999,45154.44,8037.0,3625.0,342.0,47.0,143583172.87,148189323.02,1420060.25,1560737874.9999995
Ford Credit Auto Lease Trust 2017-B,2019-01-31,2130.0,307.0,72.0,5.0,37395499.09,36416779.230000004,353051.73,10167.0,3932.0,414.0,52.0,180978671.96,184606102.25,1773111.98,1560737874.9999995
Ford Credit Auto Lease Trust 2017-B,2019-02-28,1026.0,257.0,27.0,4.0,18136813.16,18047094.299999997,174244.34999999998,11193.0,4189.0,441.0,56.0,199115485.12,202653196.55,1947356.33,1560737874.9999995
Ford Credit Auto Lease Trust 2017-B,2019-03-31,1314.0,294.0,16.0,10.0,23532553.39,23894569.099999998,202303.2,12507.0,4483.0,457.0,66.0,222648038.51000002,226547765.65,2149659.53,1560737874.9999995
Ford Credit Auto Lease Trust 2017-B,2019-04-30,1389.0,371.0,20.0,13.0,24532919.5,25459866.76,156018.2,13896.0,4854.0,477.0,79.0,247180958.01000002,252007632.41,2305677.73,1560737874.9999995
Ford Credit Auto Lease Trust 2017-B,2019-05-31,1303.0,374.0,23.0,9.0,23056810.6,23935540.44,163337.34,15199.0,5228.0,500.0,88.0,270237768.61,275943172.85,2469015.07,1560737874.9999995
Ford Credit Auto Lease Trust 2017-B,2019-06-30,1434.0,406.0,21.0,11.0,24949801.17,26148871.270000003,214968.78999999998,16633.0,5634.0,521.0,99.0,295187569.78000003,302092044.12,2683983.86,1560737874.9999995
Ford Credit Auto Lease Trust 2017-B,2019-07-31,1506.0,428.0,21.0,13.0,26042703.0,27578232.84,239592.00000000003,18139.0,6062.0,542.0,112.0,321230272.78000003,329670276.96000004,2923575.86,1560737874.9999995
Ford Credit Auto Lease Trust 2017-B,2019-08-31,1507.0,414.0,16.0,15.0,25923610.27,27265940.9,193683.72999999998,19646.0,6476.0,558.0,127.0,347153883.05,356936217.86,3117259.59,1560737874.9999995
Ford Credit Auto Lease Trust 2017-B,2019-09-30,1652.0,485.0,12.0,6.0,28719689.75,29344385.4,217377.88999999998,21298.0,6961.0,570.0,133.0,375873572.8,386280603.26,3334637.48,1560737874.9999995
Ford Credit Auto Lease Trust 2017-B,2019-10-31,1968.0,514.0,23.0,13.0,34602649.25,34429709.82,229011.44,23266.0,7475.0,593.0,146.0,410476222.05,420710313.08,3563648.92,1560737874.9999995
Ford Credit Auto Lease Trust 2017-B,2019-11-30,1548.0,408.0,18.0,15.0,27162154.6,26955465.67,249552.96,24814.0,7883.0,611.0,161.0,437638376.65000004,447665778.75,3813201.88,1560737874.9999995
Ford Credit Auto Lease Trust 2017-B,2019-12-31,619.0,434.0,6.0,13.0,11180153.4,11294242.010000002,108444.3,25433.0,8317.0,617.0,174.0,448818530.05,458960020.76,3921646.18,1560737874.9999995
Ford Credit Auto Lease Trust 2017-B,2020-01-31,4050.0,494.0,22.0,4.0,71916270.03,72129716.72,539894.52,29483.0,8811.0,639.0,178.0,520734800.08000004,531089737.48,4461540.7,1560737874.9999995
Ford Credit Auto Lease Trust 2017-B,2020-02-29,1707.0,431.0,11.0,9.0,30239408.6,27093750.45,271519.81,31190.0,9242.0,650.0,187.0,550974208.6800001,558183487.93,4733060.51,1560737874.9999995
Ford Credit Auto Lease Trust 2017-B,2020-03-31,1693.0,431.0,13.0,7.0,30311904.939999998,8297017.640000001,209761.10000000003,32883.0,9673.0,663.0,194.0,581286113.62,566480505.57,4942821.61,1560737874.9999995
Ford Credit Auto Lease Trust 2017-B,2020-04-30,736.0,236.0,4.0,16.0,13616765.36,1568126.0,76136.09999999999,33619.0,9909.0,667.0,210.0,594902878.98,568048631.57,5018957.71,1560737874.9999995
Ford Credit Auto Lease Trust 2018-A,2018-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1595625161.4499936
Ford Credit Auto Lease Trust 2018-A,2018-04-30,39.0,107.0,1.0,3.0,631841.0,706370.67,2592.6,39.0,107.0,1.0,3.0,631841.0,706370.67,2592.6,1595625161.4499936
Ford Credit Auto Lease Trust 2018-A,2018-05-31,84.0,166.0,10.0,0.0,1397744.65,1540682.98,20858.160000000003,123.0,273.0,11.0,3.0,2029585.65,2247053.65,23450.760000000002,1595625161.4499936
Ford Credit Auto Lease Trust 2018-A,2018-06-30,140.0,150.0,12.0,1.0,2182475.5,2366890.25,22584.210000000003,263.0,423.0,23.0,4.0,4212061.15,4613943.9,46034.97,1595625161.4499936
Ford Credit Auto Lease Trust 2018-A,2018-07-31,199.0,180.0,19.0,0.0,3298229.0,3650626.98,23551.140000000003,462.0,603.0,42.0,4.0,7510290.15,8264570.88,69586.11000000002,1595625161.4499936
Ford Credit Auto Lease Trust 2018-A,2018-08-31,302.0,214.0,25.0,1.0,5038346.5,5536716.85,30061.749999999996,764.0,817.0,67.0,5.0,12548636.65,13801287.73,99647.86,1595625161.4499936
Ford Credit Auto Lease Trust 2018-A,2018-09-30,374.0,203.0,17.0,0.0,6202522.949999999,6650879.66,50194.01,1138.0,1020.0,84.0,5.0,18751159.6,20452167.39,149841.87,1595625161.4499936
Ford Credit Auto Lease Trust 2018-A,2018-10-31,534.0,277.0,31.0,0.0,8964400.9,9244140.04,72003.04000000001,1672.0,1297.0,115.0,5.0,27715560.5,29696307.43,221844.91000000003,1595625161.4499936
Ford Credit Auto Lease Trust 2018-A,2018-11-30,480.0,266.0,12.0,3.0,8112152.2,8352205.01,62210.16,2152.0,1563.0,127.0,8.0,35827712.7,38048512.44,284055.07,1595625161.4499936
Ford Credit Auto Lease Trust 2018-A,2018-12-31,172.0,225.0,12.0,4.0,3197685.75,3300312.63,30915.65,2324.0,1788.0,139.0,12.0,39025398.45,41348825.07,314970.72000000003,1595625161.4499936
Ford Credit Auto Lease Trust 2018-A,2019-01-31,1867.0,327.0,54.0,3.0,31916858.75,31305711.049999997,238717.19,4191.0,2115.0,193.0,15.0,70942257.2,72654536.12,553687.91,1595625161.4499936
Ford Credit Auto Lease Trust 2018-A,2019-02-28,889.0,257.0,22.0,2.0,15615230.95,15565860.89,101977.14,5080.0,2372.0,215.0,17.0,86557488.15,88220397.00999999,655665.05,1595625161.4499936
Ford Credit Auto Lease Trust 2018-A,2019-03-31,1124.0,305.0,20.0,4.0,19491162.549999997,19881775.75,190021.88,6204.0,2677.0,235.0,21.0,106048650.69999999,108102172.75999999,845686.93,1595625161.4499936
Ford Credit Auto Lease Trust 2018-A,2019-04-30,1088.0,311.0,27.0,10.0,18760803.1,19544020.64,151990.56,7292.0,2988.0,262.0,31.0,124809453.8,127646193.4,997677.49,1595625161.4499936
Ford Credit Auto Lease Trust 2018-A,2019-05-31,1098.0,363.0,32.0,9.0,19200464.7,20109101.849999998,150713.63,8390.0,3351.0,294.0,40.0,144009918.5,147755295.25,1148391.12,1595625161.4499936
Ford Credit Auto Lease Trust 2018-A,2019-06-30,1070.0,348.0,21.0,11.0,18830207.46,19823615.59,130627.59,9460.0,3699.0,315.0,51.0,162840125.96,167578910.84,1279018.71,1595625161.4499936
Ford Credit Auto Lease Trust 2018-A,2019-07-31,1276.0,384.0,23.0,19.0,22604195.79,24027252.75,157753.06999999998,10736.0,4083.0,338.0,70.0,185444321.75,191606163.59,1436771.78,1595625161.4499936
Ford Credit Auto Lease Trust 2018-A,2019-08-31,1209.0,412.0,19.0,9.0,21448622.35,22409948.8,161566.4,11945.0,4495.0,357.0,79.0,206892944.1,214016112.39,1598338.18,1595625161.4499936
Ford Credit Auto Lease Trust 2018-A,2019-09-30,1250.0,404.0,22.0,16.0,22156113.05,22714821.97,159377.22999999998,13195.0,4899.0,379.0,95.0,229049057.15,236730934.35999998,1757715.41,1595625161.4499936
Ford Credit Auto Lease Trust 2018-A,2019-10-31,1486.0,495.0,18.0,12.0,25948319.27,26020030.990000002,202110.85,14681.0,5394.0,397.0,107.0,254997376.42,262750965.35,1959826.26,1595625161.4499936
Ford Credit Auto Lease Trust 2018-A,2019-11-30,1149.0,368.0,17.0,16.0,20492651.490000002,20606248.119999997,121264.15,15830.0,5762.0,414.0,123.0,275490027.91,283357213.46999997,2081090.41,1595625161.4499936
Ford Credit Auto Lease Trust 2018-A,2019-12-31,417.0,399.0,5.0,13.0,7611205.7,7622188.13,57045.91,16247.0,6161.0,419.0,136.0,283101233.61,290979401.6,2138136.32,1595625161.4499936
Ford Credit Auto Lease Trust 2018-A,2020-01-31,2925.0,427.0,46.0,5.0,52673232.32,53515775.5,366505.18,19172.0,6588.0,465.0,141.0,335774465.93,344495177.1,2504641.5,1595625161.4499936
Ford Credit Auto Lease Trust 2018-A,2020-02-29,1411.0,433.0,19.0,8.0,24680546.049999997,25396118.439999998,211528.84,20583.0,7021.0,484.0,149.0,360455011.98,369891295.53999996,2716170.34,1595625161.4499936
Ford Credit Auto Lease Trust 2018-A,2020-03-31,1465.0,487.0,13.0,6.0,26023745.5,26885898.58,192722.61,22048.0,7508.0,497.0,155.0,386478757.48,396777194.12,2908892.95,1595625161.4499936
Ford Credit Auto Lease Trust 2018-A,2020-04-30,669.0,293.0,15.0,13.0,12213162.4,12849937.879999999,69099.04,22717.0,7801.0,512.0,168.0,398691919.88,409627132.0,2977991.9899999998,1595625161.4499936
Ford Credit Auto Lease Trust 2018-A,2020-05-31,1622.0,407.0,6.0,19.0,28622173.0,30887302.36,215996.25,24339.0,8208.0,518.0,187.0,427314092.88,440514434.36,3193988.24,1595625161.4499936
Ford Credit Auto Lease Trust 2018-A,2020-06-30,2254.0,620.0,13.0,25.0,39083931.6,44524525.81999999,225187.15999999997,26593.0,8828.0,531.0,212.0,466398024.48,485038960.17999995,3419175.4,1595625161.4499936
Ford Credit Auto Lease Trust 2018-A,2020-07-31,2118.0,706.0,25.0,25.0,35983552.25,42728677.760000005,231009.8,28711.0,9534.0,556.0,237.0,502381576.73,527767637.94,3650185.2,1595625161.4499936
Ford Credit Auto Lease Trust 2018-A,2020-08-31,1680.0,818.0,17.0,25.0,28047820.3,33389995.760000005,113297.89,30391.0,10352.0,573.0,262.0,530429397.03,561157633.7,3763483.09,1595625161.4499936
Ford Credit Auto Lease Trust 2018-A,2020-09-30,1765.0,816.0,10.0,23.0,29066720.700000003,31217285.03,139311.42,32156.0,11168.0,583.0,285.0,559496117.73,592374918.73,3902794.51,1595625161.4499936
Ford Credit Auto Lease Trust 2018-A,2020-10-31,1757.0,763.0,10.0,45.0,29065592.099999998,13605712.41,137678.14,33913.0,11931.0,593.0,330.0,588561709.83,605980631.14,4040472.65,1595625161.4499936
Ford Credit Auto Lease Trust 2018-B,2018-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1615673320.7299986
Ford Credit Auto Lease Trust 2018-B,2018-09-30,36.0,104.0,3.0,6.0,616617.0,679921.89,4617.59,36.0,104.0,3.0,6.0,616617.0,679921.89,4617.59,1615673320.7299986
Ford Credit Auto Lease Trust 2018-B,2018-10-31,55.0,194.0,7.0,0.0,984476.7999999999,1060734.58,2868.57,91.0,298.0,10.0,6.0,1601093.7999999998,1740656.4700000002,7486.16,1615673320.7299986
Ford Credit Auto Lease Trust 2018-B,2018-11-30,73.0,161.0,12.0,1.0,1199886.0,1269744.5999999999,17437.449999999997,164.0,459.0,22.0,7.0,2800979.8,3010401.0700000003,24923.609999999997,1615673320.7299986
Ford Credit Auto Lease Trust 2018-B,2018-12-31,32.0,142.0,10.0,3.0,600549.45,627741.76,7870.61,196.0,601.0,32.0,10.0,3401529.25,3638142.83,32794.219999999994,1615673320.7299986
Ford Credit Auto Lease Trust 2018-B,2019-01-31,421.0,205.0,38.0,0.0,7466704.3,7499143.94,74109.04000000001,617.0,806.0,70.0,10.0,10868233.55,11137286.77,106903.26000000001,1615673320.7299986
Ford Credit Auto Lease Trust 2018-B,2019-02-28,336.0,189.0,22.0,0.0,6016622.2,5997798.029999999,77229.78,953.0,995.0,92.0,10.0,16884855.75,17135084.8,184133.04,1615673320.7299986
Ford Credit Auto Lease Trust 2018-B,2019-03-31,457.0,205.0,11.0,1.0,8078378.800000001,8253196.11,96108.64,1410.0,1200.0,103.0,11.0,24963234.55,25388280.91,280241.68,1615673320.7299986
Ford Credit Auto Lease Trust 2018-B,2019-04-30,472.0,216.0,18.0,3.0,8349922.399999999,8808738.76,56746.17,1882.0,1416.0,121.0,14.0,33313156.95,34197019.67,336987.85,1615673320.7299986
Ford Credit Auto Lease Trust 2018-B,2019-05-31,504.0,253.0,31.0,3.0,8854610.55,9312195.84,55385.82,2386.0,1669.0,152.0,17.0,42167767.5,43509215.51,392373.67,1615673320.7299986
Ford Credit Auto Lease Trust 2018-B,2019-06-30,557.0,257.0,26.0,5.0,10015645.2,10638299.71,88512.09000000001,2943.0,1926.0,178.0,22.0,52183412.7,54147515.22,480885.76,1615673320.7299986
Ford Credit Auto Lease Trust 2018-B,2019-07-31,649.0,304.0,24.0,5.0,10982246.95,11776488.79,99225.53,3592.0,2230.0,202.0,27.0,63165659.65,65924004.01,580111.29,1615673320.7299986
Ford Credit Auto Lease Trust 2018-B,2019-08-31,630.0,333.0,35.0,5.0,11028007.95,11836735.22,85015.35,4222.0,2563.0,237.0,32.0,74193667.6,77760739.23,665126.64,1615673320.7299986
Ford Credit Auto Lease Trust 2018-B,2019-09-30,787.0,344.0,30.0,8.0,13572506.8,14038044.040000001,116190.84,5009.0,2907.0,267.0,40.0,87766174.4,91798783.27,781317.48,1615673320.7299986
Ford Credit Auto Lease Trust 2018-B,2019-10-31,982.0,371.0,25.0,11.0,17423723.830000002,17599419.53,131312.44999999998,5991.0,3278.0,292.0,51.0,105189898.23,109398202.80000001,912629.9299999999,1615673320.7299986
Ford Credit Auto Lease Trust 2018-B,2019-11-30,788.0,288.0,13.0,3.0,14198221.7,14311489.97,123679.11,6779.0,3566.0,305.0,54.0,119388119.93,123709692.77000001,1036309.04,1615673320.7299986
Ford Credit Auto Lease Trust 2018-B,2019-12-31,304.0,310.0,8.0,4.0,5469774.600000001,5613233.800000001,43397.89,7083.0,3876.0,313.0,58.0,124857894.53,129322926.57000001,1079706.93,1615673320.7299986
Ford Credit Auto Lease Trust 2018-B,2020-01-31,2398.0,387.0,50.0,10.0,43375089.230000004,44276068.510000005,352639.83999999997,9481.0,4263.0,363.0,68.0,168232983.76,173598995.08,1432346.77,1615673320.7299986
Ford Credit Auto Lease Trust 2018-B,2020-02-29,1233.0,401.0,42.0,3.0,22541072.25,23344065.28,143163.38,10714.0,4664.0,405.0,71.0,190774056.01,196943060.36,1575510.15,1615673320.7299986
Ford Credit Auto Lease Trust 2018-B,2020-03-31,1261.0,406.0,19.0,12.0,23848664.299999997,24607890.06,209098.84,11975.0,5070.0,424.0,83.0,214622720.31,221550950.42000002,1784608.99,1615673320.7299986
Ford Credit Auto Lease Trust 2018-B,2020-04-30,549.0,266.0,12.0,5.0,10582141.5,11144025.780000001,61616.649999999994,12524.0,5336.0,436.0,88.0,225204861.81,232694976.20000002,1846225.64,1615673320.7299986
Ford Credit Auto Lease Trust 2018-B,2020-05-31,1295.0,308.0,16.0,8.0,23831108.799999997,25814384.84,153900.7,13819.0,5644.0,452.0,96.0,249035970.61,258509361.04000002,2000126.3399999999,1615673320.7299986
Ford Credit Auto Lease Trust 2018-B,2020-06-30,1752.0,481.0,20.0,10.0,31741883.55,36245681.31,211508.93,15571.0,6125.0,472.0,106.0,280777854.16,294755042.35,2211635.27,1615673320.7299986
Ford Credit Auto Lease Trust 2018-B,2020-07-31,1444.0,639.0,15.0,22.0,25241132.75,29920625.25,158466.78999999998,17015.0,6764.0,487.0,128.0,306018986.91,324675667.6,2370102.06,1615673320.7299986
Ford Credit Auto Lease Trust 2018-B,2020-08-31,1154.0,777.0,22.0,24.0,19735676.75,23731167.950000003,135105.45,18169.0,7541.0,509.0,152.0,325754663.66,348406835.55,2505207.51,1615673320.7299986
Ford Credit Auto Lease Trust 2018-B,2020-09-30,1223.0,886.0,14.0,36.0,20436731.300000004,24254654.79,76509.75,19392.0,8427.0,523.0,188.0,346191394.96,372661490.34000003,2581717.26,1615673320.7299986
Ford Credit Auto Lease Trust 2018-B,2020-10-31,1246.0,805.0,11.0,39.0,20687725.7,24340160.689999998,80628.09999999999,20638.0,9232.0,534.0,227.0,366879120.66,397001651.03000003,2662345.36,1615673320.7299986
Ford Credit Auto Lease Trust 2018-B,2020-11-30,918.0,647.0,7.0,53.0,15711838.3,18291957.799999997,60440.42,21556.0,9879.0,541.0,280.0,382590958.96,415293608.83000004,2722785.78,1615673320.7299986
Ford Credit Auto Lease Trust 2018-B,2020-12-31,434.0,724.0,5.0,52.0,7686683.050000001,9049609.64,25832.21,21990.0,10603.0,546.0,332.0,390277642.01,424343218.47,2748617.9899999998,1615673320.7299986
Ford Credit Auto Lease Trust 2018-B,2021-01-31,2913.0,624.0,25.0,34.0,49728087.6,58496152.120000005,239220.49000000002,24903.0,11227.0,571.0,366.0,440005729.61,482839370.59000003,2987838.48,1615673320.7299986
Ford Credit Auto Lease Trust 2018-B,2021-02-28,1395.0,616.0,8.0,34.0,25023736.15,31898895.53,126135.84,26298.0,11843.0,579.0,400.0,465029465.76,514738266.12,3113974.32,1615673320.7299986
