series,reporting_date,n_returned,n_retained,n_chargeoff,n_other,scheduled_returned,realized_returned,excess_fees_returned,cum_n_returned,cum_n_retained,cum_n_chargeoff,cum_n_other,cum_scheduled_returned,cum_realized_returned,cum_excess_fees_returned,initial_pool_balance
GM Financial Automobile Leasing Trust 2017-1,2018-05-31,1133.0,294.0,77.0,50.0,19851831.189999998,21654337.28,27624.02,6666.0,2726.0,833.0,533.0,113176316.32,119770313.92,184549.15,1779403355.869992
GM Financial Automobile Leasing Trust 2017-1,2018-06-30,1127.0,319.0,77.0,36.0,19410106.15,21304251.71,28056.99,7793.0,3045.0,910.0,569.0,132586422.47,141074565.63,212606.14,1779403355.869992
GM Financial Automobile Leasing Trust 2017-1,2018-07-31,1070.0,387.0,81.0,35.0,17880301.35,20232099.86,28158.09,8863.0,3432.0,991.0,604.0,150466723.82,161306665.49,240764.23,1779403355.869992
GM Financial Automobile Leasing Trust 2017-1,2018-08-31,933.0,493.0,39.0,28.0,15410652.5,18229155.560000002,36464.6,9796.0,3925.0,1030.0,632.0,165877376.32,179535821.05,277228.83,1779403355.869992
GM Financial Automobile Leasing Trust 2017-1,2018-09-30,697.0,438.0,35.0,27.0,11109872.3,13304951.89,55058.649999999994,10493.0,4363.0,1065.0,659.0,176987248.62,192840772.94,332287.48,1779403355.869992
GM Financial Automobile Leasing Trust 2017-1,2018-10-31,913.0,482.0,52.0,26.0,14882610.9,17618917.79,79404.79000000001,11406.0,4845.0,1117.0,685.0,191869859.52,210459690.73000002,411692.27,1779403355.869992
GM Financial Automobile Leasing Trust 2017-1,2018-11-30,902.0,425.0,36.0,35.0,15098263.05,17506560.060000002,66422.15,12308.0,5270.0,1153.0,720.0,206968122.57,227966250.79000002,478114.42,1779403355.869992
GM Financial Automobile Leasing Trust 2017-1,2018-12-31,795.0,346.0,25.0,23.0,12987182.629999999,14729719.96,56864.69,13103.0,5616.0,1178.0,743.0,219955305.2,242695970.75,534979.11,1779403355.869992
GM Financial Automobile Leasing Trust 2017-1,2019-01-31,1042.0,348.0,35.0,30.0,18015240.15,20187826.98,98292.17,14145.0,5964.0,1213.0,773.0,237970545.35,262883797.73000002,633271.28,1779403355.869992
GM Financial Automobile Leasing Trust 2017-1,2019-02-28,1186.0,244.0,25.0,17.0,20426917.4,22712727.3,99180.48999999999,15331.0,6208.0,1238.0,790.0,258397462.75,285596525.03000003,732451.77,1779403355.869992
GM Financial Automobile Leasing Trust 2017-1,2019-03-31,3337.0,261.0,15.0,24.0,59730865.5,66334618.620000005,327551.79000000004,18668.0,6469.0,1253.0,814.0,318128328.25,351931143.65000004,1060003.56,1779403355.869992
GM Financial Automobile Leasing Trust 2017-1,2019-04-30,1880.0,345.0,21.0,23.0,35231062.1,39142166.69,206004.4,20548.0,6814.0,1274.0,837.0,353359390.35,391073310.34000003,1266007.96,1779403355.869992
GM Financial Automobile Leasing Trust 2017-1,2019-05-31,2327.0,414.0,16.0,16.0,42669105.5,47358453.349999994,215109.44,22875.0,7228.0,1290.0,853.0,396028495.85,438431763.69,1481117.4000000001,1779403355.869992
GM Financial Automobile Leasing Trust 2017-1,2019-06-30,1975.0,391.0,12.0,17.0,35386781.6,39286446.17,180202.78,24850.0,7619.0,1302.0,870.0,431415277.45,477718209.86,1661320.1800000002,1779403355.869992
GM Financial Automobile Leasing Trust 2017-1,2019-07-31,2604.0,495.0,15.0,22.0,47102281.28,51516045.75,279424.42,27454.0,8114.0,1317.0,892.0,478517558.73,529234255.61,1940744.6,1779403355.869992
GM Financial Automobile Leasing Trust 2017-1,2019-08-31,2575.0,658.0,26.0,11.0,46723249.1,46095303.919999994,232094.13999999998,30029.0,8772.0,1343.0,903.0,525240807.83,575329559.53,2172838.74,1779403355.869992
GM Financial Automobile Leasing Trust 2017-1,2019-09-30,2789.0,533.0,16.0,10.0,51827228.95,37193634.14,112996.46,32818.0,9305.0,1359.0,913.0,577068036.78,612523193.67,2285835.2,1779403355.869992
GM Financial Automobile Leasing Trust 2017-1,2019-10-31,2645.0,499.0,15.0,18.0,49757032.06,16407263.46,22616.25,35463.0,9804.0,1374.0,931.0,626825068.84,628930457.13,2308451.45,1779403355.869992
GM Financial Automobile Leasing Trust 2017-2,2017-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1766766879.2999818
GM Financial Automobile Leasing Trust 2017-2,2017-05-31,17.0,54.0,14.0,24.0,270661.55,298350.44999999995,0.0,17.0,54.0,14.0,24.0,270661.55,298350.44999999995,0.0,1766766879.2999818
GM Financial Automobile Leasing Trust 2017-2,2017-06-30,42.0,86.0,33.0,15.0,714967.4000000001,770789.49,0.0,59.0,140.0,47.0,39.0,985628.9500000002,1069139.94,0.0,1766766879.2999818
GM Financial Automobile Leasing Trust 2017-2,2017-07-31,73.0,94.0,29.0,21.0,1236059.65,1317605.48,139.42,132.0,234.0,76.0,60.0,2221688.6,2386745.42,139.42,1766766879.2999818
GM Financial Automobile Leasing Trust 2017-2,2017-08-31,92.0,113.0,52.0,32.0,1581890.35,1679378.8499999999,599.48,224.0,347.0,128.0,92.0,3803578.95,4066124.2699999996,738.9,1766766879.2999818
GM Financial Automobile Leasing Trust 2017-2,2017-09-30,135.0,125.0,22.0,38.0,2303157.8,2416936.0700000003,3590.5199999999995,359.0,472.0,150.0,130.0,6106736.75,6483060.34,4329.419999999999,1766766879.2999818
GM Financial Automobile Leasing Trust 2017-2,2017-10-31,154.0,144.0,52.0,56.0,2661299.12,2778914.21,7556.22,513.0,616.0,202.0,186.0,8768035.870000001,9261974.55,11885.64,1766766879.2999818
GM Financial Automobile Leasing Trust 2017-2,2017-11-30,132.0,104.0,57.0,34.0,2219719.9000000004,2235974.92,4600.1900000000005,645.0,720.0,259.0,220.0,10987755.77,11497949.469999999,16485.83,1766766879.2999818
GM Financial Automobile Leasing Trust 2017-2,2017-12-31,155.0,99.0,44.0,39.0,2574710.3,2563616.79,3398.07,800.0,819.0,303.0,259.0,13562466.07,14061566.26,19883.9,1766766879.2999818
GM Financial Automobile Leasing Trust 2017-2,2018-01-31,143.0,7.0,39.0,14.0,2561171.7,2635561.1900000004,6509.370000000001,943.0,826.0,342.0,273.0,16123637.77,16697127.45,26393.270000000004,1766766879.2999818
GM Financial Automobile Leasing Trust 2017-2,2018-02-28,174.0,18.0,46.0,37.0,3080328.25,3116436.83,3081.27,1117.0,844.0,388.0,310.0,19203966.02,19813564.28,29474.54,1766766879.2999818
GM Financial Automobile Leasing Trust 2017-2,2018-03-31,348.0,361.0,62.0,34.0,5993462.77,6260943.66,12594.66,1465.0,1205.0,450.0,344.0,25197428.79,26074507.94,42069.200000000004,1766766879.2999818
GM Financial Automobile Leasing Trust 2017-2,2018-04-30,283.0,164.0,51.0,42.0,5048249.65,5278039.9,19064.01,1748.0,1369.0,501.0,386.0,30245678.44,31352547.84,61133.21,1766766879.2999818
GM Financial Automobile Leasing Trust 2017-2,2018-05-31,455.0,176.0,61.0,29.0,8061081.42,8639710.780000001,10371.990000000002,2203.0,1545.0,562.0,415.0,38306759.86,39992258.620000005,71505.2,1766766879.2999818
GM Financial Automobile Leasing Trust 2017-2,2018-06-30,606.0,207.0,77.0,47.0,10794677.24,11588650.52,18885.94,2809.0,1752.0,639.0,462.0,49101437.1,51580909.14,90391.14,1766766879.2999818
GM Financial Automobile Leasing Trust 2017-2,2018-07-31,564.0,194.0,56.0,41.0,9896937.45,10724421.2,22574.989999999998,3373.0,1946.0,695.0,503.0,58998374.55,62305330.34,112966.13,1766766879.2999818
GM Financial Automobile Leasing Trust 2017-2,2018-08-31,642.0,257.0,77.0,42.0,11609895.350000001,12901415.41,27719.64,4015.0,2203.0,772.0,545.0,70608269.9,75206745.75,140685.77,1766766879.2999818
GM Financial Automobile Leasing Trust 2017-2,2018-09-30,585.0,230.0,40.0,32.0,10819823.399999999,12138859.07,19443.17,4600.0,2433.0,812.0,577.0,81428093.3,87345604.82,160128.94,1766766879.2999818
GM Financial Automobile Leasing Trust 2017-2,2018-10-31,725.0,271.0,64.0,29.0,13185395.099999998,14703552.850000001,22173.24,5325.0,2704.0,876.0,606.0,94613488.4,102049157.67,182302.18,1766766879.2999818
GM Financial Automobile Leasing Trust 2017-2,2018-11-30,931.0,250.0,35.0,33.0,16620020.05,17985472.189999998,49117.82000000001,6256.0,2954.0,911.0,639.0,111233508.45,120034629.86,231420.0,1766766879.2999818
GM Financial Automobile Leasing Trust 2017-2,2018-12-31,798.0,228.0,51.0,34.0,13720663.719999999,14719718.979999999,25799.530000000002,7054.0,3182.0,962.0,673.0,124954172.17,134754348.84,257219.53,1766766879.2999818
GM Financial Automobile Leasing Trust 2017-2,2019-01-31,1258.0,286.0,59.0,35.0,22537981.450000003,23841251.54,70356.12,8312.0,3468.0,1021.0,708.0,147492153.62,158595600.38,327575.65,1766766879.2999818
GM Financial Automobile Leasing Trust 2017-2,2019-02-28,1345.0,267.0,52.0,23.0,23973341.130000003,25164016.15,106747.3,9657.0,3735.0,1073.0,731.0,171465494.75,183759616.53,434322.95,1766766879.2999818
GM Financial Automobile Leasing Trust 2017-2,2019-03-31,3153.0,286.0,51.0,40.0,58412043.47,63785883.370000005,386452.14,12810.0,4021.0,1124.0,771.0,229877538.22,247545499.9,820775.0900000001,1766766879.2999818
GM Financial Automobile Leasing Trust 2017-2,2019-04-30,1412.0,354.0,48.0,19.0,25827116.65,28885840.33,127820.37,14222.0,4375.0,1172.0,790.0,255704654.87,276431340.23,948595.46,1766766879.2999818
GM Financial Automobile Leasing Trust 2017-2,2019-05-31,1449.0,334.0,41.0,31.0,25840390.5,29637024.380000003,98787.79000000001,15671.0,4709.0,1213.0,821.0,281545045.37,306068364.61,1047383.25,1766766879.2999818
GM Financial Automobile Leasing Trust 2017-2,2019-06-30,1563.0,342.0,22.0,23.0,27922719.090000004,32001752.53,143388.79,17234.0,5051.0,1235.0,844.0,309467764.46,338070117.14,1190772.04,1766766879.2999818
GM Financial Automobile Leasing Trust 2017-2,2019-07-31,1821.0,453.0,18.0,25.0,32088532.43,36760434.67,164994.19,19055.0,5504.0,1253.0,869.0,341556296.89,374830551.81,1355766.23,1766766879.2999818
GM Financial Automobile Leasing Trust 2017-2,2019-08-31,1794.0,467.0,23.0,12.0,31168555.61,34697932.56,155160.33000000002,20849.0,5971.0,1276.0,881.0,372724852.5,409528484.37,1510926.56,1766766879.2999818
GM Financial Automobile Leasing Trust 2017-2,2019-09-30,1775.0,472.0,22.0,23.0,30010587.35,32839441.67,144235.22,22624.0,6443.0,1298.0,904.0,402735439.85,442367926.04,1655161.78,1766766879.2999818
GM Financial Automobile Leasing Trust 2017-2,2019-10-31,1952.0,468.0,23.0,20.0,33051250.7,35780548.17,127899.37,24576.0,6911.0,1321.0,924.0,435786690.55,478148474.21000004,1783061.1500000001,1766766879.2999818
GM Financial Automobile Leasing Trust 2017-2,2019-11-30,1377.0,322.0,16.0,23.0,22697454.75,24569120.73,68033.88,25953.0,7233.0,1337.0,947.0,458484145.3,502717594.94,1851095.03,1766766879.2999818
GM Financial Automobile Leasing Trust 2017-2,2019-12-31,466.0,351.0,21.0,27.0,7495365.14,8350078.98,10943.8,26419.0,7584.0,1358.0,974.0,465979510.44,511067673.92,1862038.83,1766766879.2999818
GM Financial Automobile Leasing Trust 2017-2,2020-01-31,5945.0,456.0,17.0,20.0,106307465.53999999,97909519.89,566801.82,32364.0,8040.0,1375.0,994.0,572286975.98,608977193.81,2428840.65,1766766879.2999818
GM Financial Automobile Leasing Trust 2017-2,2020-02-29,2112.0,390.0,18.0,17.0,36458878.05,15563538.1,132339.21000000002,34476.0,8430.0,1393.0,1011.0,608745854.03,624540731.91,2561179.86,1766766879.2999818
GM Financial Automobile Leasing Trust 2017-3,2017-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1419989135.2299945
GM Financial Automobile Leasing Trust 2017-3,2017-08-31,13.0,86.0,23.0,25.0,221197.85,253336.31,0.0,13.0,86.0,23.0,25.0,221197.85,253336.31,0.0,1419989135.2299945
GM Financial Automobile Leasing Trust 2017-3,2017-09-30,27.0,73.0,15.0,20.0,457840.4,505597.49,0.0,40.0,159.0,38.0,45.0,679038.25,758933.8,0.0,1419989135.2299945
GM Financial Automobile Leasing Trust 2017-3,2017-10-31,48.0,79.0,30.0,27.0,739722.0499999999,770150.03,0.0,88.0,238.0,68.0,72.0,1418760.2999999998,1529083.83,0.0,1419989135.2299945
GM Financial Automobile Leasing Trust 2017-3,2017-11-30,96.0,77.0,26.0,23.0,1582136.95,1635624.32,2117.6800000000003,184.0,315.0,94.0,95.0,3000897.25,3164708.1500000004,2117.6800000000003,1419989135.2299945
GM Financial Automobile Leasing Trust 2017-3,2017-12-31,122.0,65.0,37.0,24.0,2086324.9000000001,2111620.2,763.3,306.0,380.0,131.0,119.0,5087222.15,5276328.350000001,2880.9800000000005,1419989135.2299945
GM Financial Automobile Leasing Trust 2017-3,2018-01-31,132.0,6.0,31.0,10.0,2123448.92,2183423.39,6117.32,438.0,386.0,162.0,129.0,7210671.07,7459751.74,8998.3,1419989135.2299945
GM Financial Automobile Leasing Trust 2017-3,2018-02-28,170.0,20.0,26.0,30.0,2916987.7,2976321.58,1695.16,608.0,406.0,188.0,159.0,10127658.77,10436073.32,10693.460000000001,1419989135.2299945
GM Financial Automobile Leasing Trust 2017-3,2018-03-31,291.0,263.0,42.0,30.0,4838820.4,4997162.91,10519.21,899.0,669.0,230.0,189.0,14966479.170000002,15433236.23,21212.67,1419989135.2299945
GM Financial Automobile Leasing Trust 2017-3,2018-04-30,263.0,134.0,55.0,42.0,4587973.25,4856569.0600000005,5958.29,1162.0,803.0,285.0,231.0,19554452.42,20289805.29,27170.96,1419989135.2299945
GM Financial Automobile Leasing Trust 2017-3,2018-05-31,340.0,127.0,36.0,15.0,5936264.4,6267719.4799999995,15256.1,1502.0,930.0,321.0,246.0,25490716.82,26557524.77,42427.06,1419989135.2299945
GM Financial Automobile Leasing Trust 2017-3,2018-06-30,474.0,125.0,52.0,27.0,8267445.05,8790760.239999998,11041.49,1976.0,1055.0,373.0,273.0,33758161.870000005,35348285.01,53468.55,1419989135.2299945
GM Financial Automobile Leasing Trust 2017-3,2018-07-31,437.0,147.0,62.0,34.0,7743924.529999999,8372576.16,8314.310000000001,2413.0,1202.0,435.0,307.0,41502086.4,43720861.17,61782.86,1419989135.2299945
GM Financial Automobile Leasing Trust 2017-3,2018-08-31,456.0,156.0,53.0,24.0,7865234.9,8645024.0,8922.39,2869.0,1358.0,488.0,331.0,49367321.3,52365885.17,70705.25,1419989135.2299945
GM Financial Automobile Leasing Trust 2017-3,2018-09-30,449.0,156.0,38.0,33.0,7746555.97,8608346.89,15353.869999999999,3318.0,1514.0,526.0,364.0,57113877.27,60974232.06,86059.12,1419989135.2299945
GM Financial Automobile Leasing Trust 2017-3,2018-10-31,622.0,176.0,40.0,30.0,10653037.55,11827422.240000002,18980.04,3940.0,1690.0,566.0,394.0,67766914.82,72801654.3,105039.16,1419989135.2299945
GM Financial Automobile Leasing Trust 2017-3,2018-11-30,841.0,156.0,42.0,22.0,14221767.260000002,15266601.6,23309.33,4781.0,1846.0,608.0,416.0,81988682.08,88068255.9,128348.49,1419989135.2299945
GM Financial Automobile Leasing Trust 2017-3,2018-12-31,659.0,153.0,43.0,26.0,10812140.26,11486224.3,19450.06,5440.0,1999.0,651.0,442.0,92800822.34,99554480.2,147798.55000000002,1419989135.2299945
GM Financial Automobile Leasing Trust 2017-3,2019-01-31,1205.0,159.0,39.0,33.0,20049825.9,20489391.67,88458.18,6645.0,2158.0,690.0,475.0,112850648.24000001,120043871.87,236256.72999999998,1419989135.2299945
GM Financial Automobile Leasing Trust 2017-3,2019-02-28,1310.0,128.0,35.0,25.0,21711123.95,21961183.9,88761.74,7955.0,2286.0,725.0,500.0,134561772.19,142005055.77,325018.47,1419989135.2299945
GM Financial Automobile Leasing Trust 2017-3,2019-03-31,3698.0,163.0,44.0,34.0,62234405.8,65373688.31,250876.03,11653.0,2449.0,769.0,534.0,196796177.99,207378744.08,575894.5,1419989135.2299945
GM Financial Automobile Leasing Trust 2017-3,2019-04-30,1418.0,191.0,29.0,15.0,24791619.47,27057298.21,133334.01,13071.0,2640.0,798.0,549.0,221587797.45999998,234436042.29000002,709228.51,1419989135.2299945
GM Financial Automobile Leasing Trust 2017-3,2019-05-31,1639.0,300.0,25.0,15.0,29470432.22,33101452.35,163082.59,14710.0,2940.0,823.0,564.0,251058229.68,267537494.64000002,872311.1,1419989135.2299945
GM Financial Automobile Leasing Trust 2017-3,2019-06-30,1580.0,375.0,28.0,19.0,29122939.45,32814077.29,191184.78999999998,16290.0,3315.0,851.0,583.0,280181169.13,300351571.93,1063495.89,1419989135.2299945
GM Financial Automobile Leasing Trust 2017-3,2019-07-31,1596.0,406.0,27.0,11.0,28621551.31,32236398.119999997,219274.59,17886.0,3721.0,878.0,594.0,308802720.44,332587970.05,1282770.48,1419989135.2299945
GM Financial Automobile Leasing Trust 2017-3,2019-08-31,1515.0,393.0,28.0,3.0,26996894.799999997,30109435.29,133718.71999999997,19401.0,4114.0,906.0,597.0,335799615.24,362697405.34000003,1416489.2,1419989135.2299945
GM Financial Automobile Leasing Trust 2017-3,2019-09-30,1370.0,355.0,12.0,28.0,24059913.299999997,26382433.22,157683.77000000002,20771.0,4469.0,918.0,625.0,359859528.53999996,389079838.56,1574172.97,1419989135.2299945
GM Financial Automobile Leasing Trust 2017-3,2019-10-31,1361.0,352.0,18.0,17.0,23173632.830000002,25323301.07,86951.91,22132.0,4821.0,936.0,642.0,383033161.37,414403139.63,1661124.88,1419989135.2299945
GM Financial Automobile Leasing Trust 2017-3,2019-11-30,841.0,252.0,14.0,24.0,13710150.65,15108786.32,49156.009999999995,22973.0,5073.0,950.0,666.0,396743312.02,429511925.95,1710280.89,1419989135.2299945
GM Financial Automobile Leasing Trust 2017-3,2019-12-31,296.0,218.0,14.0,15.0,4860835.9,5390232.35,21308.92,23269.0,5291.0,964.0,681.0,401604147.91999996,434902158.3,1731589.81,1419989135.2299945
GM Financial Automobile Leasing Trust 2017-3,2020-01-31,4081.0,292.0,16.0,21.0,71321884.37,75859441.89000002,594548.13,27350.0,5583.0,980.0,702.0,472926032.28999996,510761600.19,2326137.94,1419989135.2299945
GM Financial Automobile Leasing Trust 2017-3,2020-02-29,1640.0,232.0,21.0,5.0,28519416.9,28818664.199999996,197386.71999999997,28990.0,5815.0,1001.0,707.0,501445449.19,539580264.39,2523524.66,1419989135.2299945
GM Financial Automobile Leasing Trust 2017-3,2020-03-31,1494.0,264.0,6.0,9.0,26401791.36,18688149.14,174249.73,30484.0,6079.0,1007.0,716.0,527847240.55,558268413.53,2697774.39,1419989135.2299945
GM Financial Automobile Leasing Trust 2017-3,2020-04-30,1027.0,189.0,0.0,9.0,18156471.2,10133390.760000002,91016.3,31511.0,6268.0,1007.0,725.0,546003711.75,568401804.29,2788790.69,1419989135.2299945
GM Financial Automobile Leasing Trust 2017-3,2020-05-31,1583.0,256.0,0.0,13.0,27820092.17,6583835.680000001,31920.61,33094.0,6524.0,1007.0,738.0,573823803.92,574985639.97,2820711.3,1419989135.2299945
GM Financial Automobile Leasing Trust 2018-1,2017-12-31,0.0,12.0,5.0,9.0,0.0,0.0,0.0,0.0,12.0,5.0,9.0,0.0,0.0,0.0,1784220615.6900063
GM Financial Automobile Leasing Trust 2018-1,2018-01-31,1.0,0.0,18.0,3.0,13054.0,20325.4,0.0,1.0,12.0,23.0,12.0,13054.0,20325.4,0.0,1784220615.6900063
GM Financial Automobile Leasing Trust 2018-1,2018-02-28,5.0,1.0,19.0,25.0,85668.0,103970.44,0.0,6.0,13.0,42.0,37.0,98722.0,124295.84,0.0,1784220615.6900063
GM Financial Automobile Leasing Trust 2018-1,2018-03-31,23.0,275.0,25.0,32.0,343474.3,393629.91,114.01,29.0,288.0,67.0,69.0,442196.3,517925.75,114.01,1784220615.6900063
GM Financial Automobile Leasing Trust 2018-1,2018-04-30,19.0,132.0,36.0,40.0,306303.3,361531.05,309.3,48.0,420.0,103.0,109.0,748499.6,879456.7999999999,423.31,1784220615.6900063
GM Financial Automobile Leasing Trust 2018-1,2018-05-31,33.0,130.0,47.0,35.0,484012.0,613702.77,289.83,81.0,550.0,150.0,144.0,1232511.6,1493159.5699999998,713.14,1784220615.6900063
GM Financial Automobile Leasing Trust 2018-1,2018-06-30,45.0,145.0,37.0,22.0,666825.3999999999,796647.37,1296.08,126.0,695.0,187.0,166.0,1899337.0,2289806.94,2009.2199999999998,1784220615.6900063
GM Financial Automobile Leasing Trust 2018-1,2018-07-31,84.0,157.0,60.0,19.0,1238083.55,1483935.19,4746.6,210.0,852.0,247.0,185.0,3137420.55,3773742.13,6755.82,1784220615.6900063
GM Financial Automobile Leasing Trust 2018-1,2018-08-31,117.0,178.0,49.0,34.0,1689717.0999999999,2062144.3099999998,875.35,327.0,1030.0,296.0,219.0,4827137.649999999,5835886.4399999995,7631.17,1784220615.6900063
GM Financial Automobile Leasing Trust 2018-1,2018-09-30,88.0,191.0,39.0,43.0,1397203.45,1803241.98,560.61,415.0,1221.0,335.0,262.0,6224341.1,7639128.42,8191.78,1784220615.6900063
GM Financial Automobile Leasing Trust 2018-1,2018-10-31,158.0,198.0,55.0,41.0,2514795.5999999996,3162477.0999999996,6376.89,573.0,1419.0,390.0,303.0,8739136.7,10801605.52,14568.67,1784220615.6900063
GM Financial Automobile Leasing Trust 2018-1,2018-11-30,258.0,158.0,32.0,30.0,4051141.83,4941936.74,5424.99,831.0,1577.0,422.0,333.0,12790278.53,15743542.26,19993.66,1784220615.6900063
GM Financial Automobile Leasing Trust 2018-1,2018-12-31,212.0,191.0,31.0,31.0,3338964.95,3950627.3,6977.66,1043.0,1768.0,453.0,364.0,16129243.48,19694169.56,26971.32,1784220615.6900063
GM Financial Automobile Leasing Trust 2018-1,2019-01-31,477.0,255.0,59.0,44.0,7604848.4,8793764.969999999,25689.57,1520.0,2023.0,512.0,408.0,23734091.88,28487934.529999997,52660.89,1784220615.6900063
GM Financial Automobile Leasing Trust 2018-1,2019-02-28,647.0,175.0,34.0,37.0,10268421.399999999,11469413.61,53440.84,2167.0,2198.0,546.0,445.0,34002513.28,39957348.14,106101.73,1784220615.6900063
GM Financial Automobile Leasing Trust 2018-1,2019-03-31,1605.0,141.0,58.0,32.0,26591250.36,30283141.81,129478.88999999998,3772.0,2339.0,604.0,477.0,60593763.64,70240489.94999999,235580.62,1784220615.6900063
GM Financial Automobile Leasing Trust 2018-1,2019-04-30,1048.0,195.0,42.0,34.0,17518624.95,20050252.29,61899.560000000005,4820.0,2534.0,646.0,511.0,78112388.59,90290742.24,297480.18,1784220615.6900063
GM Financial Automobile Leasing Trust 2018-1,2019-05-31,1952.0,261.0,54.0,37.0,32055929.660000004,35524853.47,112647.84,6772.0,2795.0,700.0,548.0,110168318.25,125815595.71,410128.02,1784220615.6900063
GM Financial Automobile Leasing Trust 2018-1,2019-06-30,2613.0,279.0,45.0,41.0,43336837.0,47122351.75,181899.49,9385.0,3074.0,745.0,589.0,153505155.25,172937947.45999998,592027.51,1784220615.6900063
GM Financial Automobile Leasing Trust 2018-1,2019-07-31,2743.0,347.0,49.0,32.0,46135113.05,50166300.31,174379.66,12128.0,3421.0,794.0,621.0,199640268.3,223104247.76999998,766407.1699999999,1784220615.6900063
GM Financial Automobile Leasing Trust 2018-1,2019-08-31,3043.0,394.0,50.0,9.0,52106697.38,55086137.05,206987.82,15171.0,3815.0,844.0,630.0,251746965.68,278190384.82,973394.99,1784220615.6900063
GM Financial Automobile Leasing Trust 2018-1,2019-09-30,1778.0,328.0,45.0,51.0,30402037.4,32422461.919999998,168293.59000000003,16949.0,4143.0,889.0,681.0,282149003.08,310612846.74,1141688.58,1784220615.6900063
GM Financial Automobile Leasing Trust 2018-1,2019-10-31,1679.0,394.0,45.0,31.0,28561551.880000003,31087594.85,140165.93,18628.0,4537.0,934.0,712.0,310710554.96,341700441.59,1281854.51,1784220615.6900063
